index,status,video_id,title,url,duration,output_file,transcript_chars,source,note
19,saved,582U-WBwMBc,Bill Ackman on His Fight for ADP Board Seats,https://www.youtube.com/watch?v=582U-WBwMBc,17:10,Bill Ackman on His Fight for ADP Board Seats.md,21458,NotebookLM YouTube transcript import,
20,saved,mRNGRS5dVO8,Bill Ackman Reacts to Losing Bid for ADP Board Seats,https://www.youtube.com/watch?v=mRNGRS5dVO8,13:08,Bill Ackman Reacts to Losing Bid for ADP Board Seats.md,16127,NotebookLM YouTube transcript import,
21,saved,G2m76UH_cGY,Most Heated Exchanges: Hedge Fund Giant Bill Ackman And Investor Carl Icahn Square Off | CNBC,https://www.youtube.com/watch?v=G2m76UH_cGY,3:49,Most Heated Exchanges- Hedge Fund Giant Bill Ackman And Investor Carl Icahn Square Off - CNBC.md,3947,NotebookLM YouTube transcript import,
22,notebooklm_import_error,kHcK53XM4pk,Clash Of Titans: Carl Icahn Vs. Bill Ackman Five Years After Epic Showdown | CNBC,https://www.youtube.com/watch?v=kHcK53XM4pk,6:10,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
23,saved,U3cf5NAgKC0,Bill Ackman & Bethany McLean on Charlie Rose (2015),https://www.youtube.com/watch?v=U3cf5NAgKC0,32:39,Bill Ackman & Bethany McLean on Charlie Rose (2015).md,36145,NotebookLM YouTube transcript import,
24,saved,oSsxCsDiqKE,Bill Ackman & Nelson Peltz full Interview on CNBC (2015),https://www.youtube.com/watch?v=oSsxCsDiqKE,28:31,Bill Ackman & Nelson Peltz full Interview on CNBC (2015).md,29390,NotebookLM YouTube transcript import,
25,notebooklm_import_error,ZHQhXedaPl4,Bill Ackman: Free Cashflow is All You Should Care About,https://www.youtube.com/watch?v=ZHQhXedaPl4,4:12,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
26,notebooklm_import_error,mf0fDXVek8U,Untitled,https://www.youtube.com/watch?v=mf0fDXVek8U,,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
27,saved,FItEjc6VtuU,Bill Ackman's plea to President Donald Trump to save U.S. from coronavirus' economic destruction,https://www.youtube.com/watch?v=FItEjc6VtuU,13:07,Bill Ackman's plea to President Donald Trump to save U.S. from coronavirus' economic destruction.md,12972,NotebookLM YouTube transcript import,
28,notebooklm_import_error,XoPtmKwdWeg,Untitled,https://www.youtube.com/watch?v=XoPtmKwdWeg,,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
29,saved,mIS3LYxgVWc,"Bill Ackman: Dealing with Haters, My Largest Trade Ever, and Sounding the Alarm for the Government",https://www.youtube.com/watch?v=mIS3LYxgVWc,1:38:04,"Bill Ackman- Dealing with Haters, My Largest Trade Ever, and Sounding the Alarm for the Government.md",93771,NotebookLM YouTube transcript import,
30,notebooklm_import_error,t67QF3djeWQ,Untitled,https://www.youtube.com/watch?v=t67QF3djeWQ,,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
31,saved,2C2Z75X6_g4,Bill Ackman: The Failed Investment of JCPenney,https://www.youtube.com/watch?v=2C2Z75X6_g4,8:56,Bill Ackman- The Failed Investment of JCPenney.md,10469,NotebookLM YouTube transcript import,
32,saved,IRyQj_zQPw4,Bill Ackman on Starting His Own Hedge Fund at 26 and Activist Investing,https://www.youtube.com/watch?v=IRyQj_zQPw4,6:52,Bill Ackman on Starting His Own Hedge Fund at 26 and Activist Investing.md,7699,NotebookLM YouTube transcript import,
33,saved,sU83fZF6HcU,"Ackman, Rubenstein on Markets, Money and More",https://www.youtube.com/watch?v=sU83fZF6HcU,28:50,"Ackman, Rubenstein on Markets, Money and More.md",30598,NotebookLM YouTube transcript import,
34,saved,NDFpSHfp2Yg,Bill Ackman on Short Selling,https://www.youtube.com/watch?v=NDFpSHfp2Yg,10:15,Bill Ackman on Short Selling.md,1066,NotebookLM YouTube transcript import,
35,saved,4ilRtKxcas0,"Bill Ackman and David Rubenstein discuss investing, the economy, and the 2020 presidential election",https://www.youtube.com/watch?v=4ilRtKxcas0,45:58,"Bill Ackman and David Rubenstein discuss investing, the economy, and the 2020 presidential election.md",50049,NotebookLM YouTube transcript import,
36,notebooklm_import_error,A2JAaSU4kM8,Untitled,https://www.youtube.com/watch?v=A2JAaSU4kM8,,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
37,saved,v5hkTRYkXKI,Virtual Live with André Esteves | Guest: Bill Ackman - original audio in English,https://www.youtube.com/watch?v=v5hkTRYkXKI,1:07:22,Virtual Live with André Esteves - Guest- Bill Ackman - original audio in English.md,65314,NotebookLM YouTube transcript import,
38,saved,GmaCarSyBk4,"Pershing Square's Bill Ackman on Markets, SPACs, Airbnb, Stripe",https://www.youtube.com/watch?v=GmaCarSyBk4,20:11,"Pershing Square's Bill Ackman on Markets, SPACs, Airbnb, Stripe.md",1136,NotebookLM YouTube transcript import,
39,saved,d4lKP2l7Ins,How Bill Ackman Made His First Million?,https://www.youtube.com/watch?v=d4lKP2l7Ins,4:59,How Bill Ackman Made His First Million-.md,3956,NotebookLM YouTube transcript import,
40,saved,6v7ZS43Me54,Bill Ackman - An Argument for Active Investing,https://www.youtube.com/watch?v=6v7ZS43Me54,10:39,Bill Ackman - An Argument for Active Investing.md,12337,NotebookLM YouTube transcript import,
41,saved,tMesG9clTLM,Bill Ackman on Valeant: Mistakes Were Made,https://www.youtube.com/watch?v=tMesG9clTLM,7:14,Bill Ackman on Valeant- Mistakes Were Made.md,8121,NotebookLM YouTube transcript import,
42,saved,hK7QeCF8rj8,"Webinar with Bill Ackman,  CEO & Portfolio Manager, Pershing Square Capital",https://www.youtube.com/watch?v=hK7QeCF8rj8,59:59,"Webinar with Bill Ackman, CEO & Portfolio Manager, Pershing Square Capital.md",58790,NotebookLM YouTube transcript import,
43,saved,iJeZ_w355EU,Bill Ackman: THE serious threat to investors in 2021,https://www.youtube.com/watch?v=iJeZ_w355EU,6:27,Bill Ackman- THE serious threat to investors in 2021.md,6140,NotebookLM YouTube transcript import,
44,saved,0JLF78kdIo8,Bill Ackman: latest SPAC news and how to make his portfolio,https://www.youtube.com/watch?v=0JLF78kdIo8,8:03,Bill Ackman- latest SPAC news and how to make his portfolio.md,7842,NotebookLM YouTube transcript import,
45,saved,EUrkJxxORys,Bill Ackman: what I think of GameStop and shareholder activism,https://www.youtube.com/watch?v=EUrkJxxORys,11:25,Bill Ackman- what I think of GameStop and shareholder activism.md,11539,NotebookLM YouTube transcript import,
46,notebooklm_import_error,sRH8F42yo04,Bill Ackman full WSJ interview - May 2021,https://www.youtube.com/watch?v=sRH8F42yo04,29:49,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
47,saved,xeEgm8g3Q0k,Bill Ackman: Short Selling & Bubbles,https://www.youtube.com/watch?v=xeEgm8g3Q0k,5:14,Bill Ackman- Short Selling & Bubbles.md,6080,NotebookLM YouTube transcript import,
48,saved,FpYHxOok9dU,"Bill Ackman WSJ Interview 2021 | Inflation, Starbucks, Dominos, the Housing Market & Bitcoin",https://www.youtube.com/watch?v=FpYHxOok9dU,29:49,"Bill Ackman WSJ Interview 2021 - Inflation, Starbucks, Dominos, the Housing Market & Bitcoin.md",29405,NotebookLM YouTube transcript import,
49,saved,BpeHWiRuu2k,"PSTH & Bill Ackman Investor Presentation - Universal Music Group, RemainCo, SPARC",https://www.youtube.com/watch?v=BpeHWiRuu2k,2:44:32,"PSTH & Bill Ackman Investor Presentation - Universal Music Group, RemainCo, SPARC.md",167236,NotebookLM YouTube transcript import,
50,saved,SC6e6Fa5iiQ,Bill Ackman on pulled SPAC: New SEC concerns killed Universal Music deal,https://www.youtube.com/watch?v=SC6e6Fa5iiQ,5:20,Bill Ackman on pulled SPAC- New SEC concerns killed Universal Music deal.md,4018,NotebookLM YouTube transcript import,
51,saved,qXW6oC_thWs,Bill Ackman still sees a massive economic boom despite Delta variant,https://www.youtube.com/watch?v=qXW6oC_thWs,3:43,Bill Ackman still sees a massive economic boom despite Delta variant.md,3109,NotebookLM YouTube transcript import,
52,saved,NvpRSDbrqo0,"Bill Ackman SPAC sued, will face off against former SEC commissioner",https://www.youtube.com/watch?v=NvpRSDbrqo0,5:09,"Bill Ackman SPAC sued, will face off against former SEC commissioner.md",5453,NotebookLM YouTube transcript import,
53,saved,Ajzywjf7D1w,Bill Ackman: an industry as certain as food and oxygen,https://www.youtube.com/watch?v=Ajzywjf7D1w,12:58,Bill Ackman- an industry as certain as food and oxygen.md,12239,NotebookLM YouTube transcript import,
54,saved,qRWH-ZaMTM4,Bill Ackman: why I've bet $100 billion on this event,https://www.youtube.com/watch?v=qRWH-ZaMTM4,5:28,Bill Ackman- why I've bet $100 billion on this event.md,5010,NotebookLM YouTube transcript import,
55,saved,Ln82vaZyNbM,Bill Ackman: hot sectors and the economy in 2022,https://www.youtube.com/watch?v=Ln82vaZyNbM,8:44,Bill Ackman- hot sectors and the economy in 2022.md,7783,NotebookLM YouTube transcript import,
56,saved,lKi3nLQFCuU,Bill Ackman: How I run FTSE 100 company Pershing Square,https://www.youtube.com/watch?v=lKi3nLQFCuU,9:23,Bill Ackman- How I run FTSE 100 company Pershing Square.md,9744,NotebookLM YouTube transcript import,
57,saved,QP4DJuXuaR4,Bill Ackman: Why I invested in Universal Music,https://www.youtube.com/watch?v=QP4DJuXuaR4,5:05,Bill Ackman- Why I invested in Universal Music.md,4852,NotebookLM YouTube transcript import,
58,saved,39q6g3Ao58Q,Bill Ackman: Outlook for 2022,https://www.youtube.com/watch?v=39q6g3Ao58Q,5:10,Bill Ackman- Outlook for 2022.md,5127,NotebookLM YouTube transcript import,
59,saved,P0VpU6pN4Yo,Bill Ackman unveils new 3.1 million-share stake in Netflix,https://www.youtube.com/watch?v=P0VpU6pN4Yo,1:18,Bill Ackman unveils new 3.1 million-share stake in Netflix.md,1641,NotebookLM YouTube transcript import,
60,saved,i3vibkLTBF8,Netflix stock soars after Bill Ackman’s hedge fund buys 3.1 million shares,https://www.youtube.com/watch?v=i3vibkLTBF8,4:01,Netflix stock soars after Bill Ackman’s hedge fund buys 3.1 million shares.md,4034,NotebookLM YouTube transcript import,
61,notebooklm_import_error,bQc6L4ieMwo,Untitled,https://www.youtube.com/watch?v=bQc6L4ieMwo,,,,,"NotebookLM rejected the YouTube source after repeated standard, short, grouped, and isolated imports."
