index,status,video_id,title,url,duration,output_file,transcript_chars
15,saved,qU9N75Fe1yU,Episode 39: Jeff Yass - Founder and Managing Director of Susquehanna International Group ,https://www.youtube.com/watch?v=qU9N75Fe1yU,25:49,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 39- Jeff Yass - Founder and Managing Director of Susquehanna International Group.md,25257
16,saved,36pODDFK82c,Episode 38 (Part 2): Mickey Drexler - Former CEO of The GAP and J. Crew,https://www.youtube.com/watch?v=36pODDFK82c,1:06:30,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 38 (Part 2)- Mickey Drexler - Former CEO of The GAP and J. Crew.md,48612
17,saved,cBydy3JvPFo,Episode 38 (Part 1): Mickey Drexler - Former CEO of The GAP & J. Crew,https://www.youtube.com/watch?v=cBydy3JvPFo,37:58,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 38 (Part 1)- Mickey Drexler - Former CEO of The GAP & J. Crew.md,28870
18,saved,kXOgackmCKg,Episode 37: Michael Anders - Founding Partner of ICONIQ Capital ,https://www.youtube.com/watch?v=kXOgackmCKg,48:04,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 37- Michael Anders - Founding Partner of ICONIQ Capital.md,39423
19,saved,7HGBfNELjpk,Episode 36: Larry Silverstein - Chairman of Silverstein Properties ,https://www.youtube.com/watch?v=7HGBfNELjpk,31:51,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 36- Larry Silverstein - Chairman of Silverstein Properties.md,25008
20,saved,iSisbyNI88U,Episode 35: Thomas Kaplan - Chairman and CIO of The Electrum Group,https://www.youtube.com/watch?v=iSisbyNI88U,1:06:40,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 35- Thomas Kaplan - Chairman and CIO of The Electrum Group.md,46813
21,saved,z1VEwg-r6T4,Episode 34: Michael Chu - Global Chairman and Co-Founder of L Catterton ,https://www.youtube.com/watch?v=z1VEwg-r6T4,49:15,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 34- Michael Chu - Global Chairman and Co-Founder of L Catterton.md,43626
22,saved,zZTK9fhPudk,Episode 33: Alan Zafran - Managing Partner and Co-Founder of IEQ Capital ,https://www.youtube.com/watch?v=zZTK9fhPudk,34:16,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 33- Alan Zafran - Managing Partner and Co-Founder of IEQ Capital.md,34906
23,saved,-0U9s-kXhCc,Episode 32: Barry Sternlicht - Chairman and CEO of Starwood Capital Group,https://www.youtube.com/watch?v=-0U9s-kXhCc,57:56,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 32- Barry Sternlicht - Chairman and CEO of Starwood Capital Group.md,58364
24,saved,u6Z5dlUz-fc,Episode 31: Kevin Hartz - General Partner at A* Capital ,https://www.youtube.com/watch?v=u6Z5dlUz-fc,29:41,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 31- Kevin Hartz - General Partner at A- Capital.md,23197
25,saved,o-bnp9vl1xA,Episode 30: R. Martin Chavez - Vice Chairman and Partner at Sixth Street,https://www.youtube.com/watch?v=o-bnp9vl1xA,1:00:59,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 30- R. Martin Chavez - Vice Chairman and Partner at Sixth Street.md,46755
26,saved,29C0N5AP9PY,Episode 29: Jim Chanos - Founder of Kynikos Associates ,https://www.youtube.com/watch?v=29C0N5AP9PY,44:55,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 29- Jim Chanos - Founder of Kynikos Associates.md,38364
27,saved,O5-Vdm8cIkg,Episode 28: Paul Krugman - Professor of Economics at The City University of New York,https://www.youtube.com/watch?v=O5-Vdm8cIkg,39:58,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 28- Paul Krugman - Professor of Economics at The City University of New York.md,30687
28,saved,Qt5aBZmILLU,Episode 27: Michael Rees - Co-President of Blue Owl Capital,https://www.youtube.com/watch?v=Qt5aBZmILLU,41:17,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 27- Michael Rees - Co-President of Blue Owl Capital.md,38941
29,saved,E7ZltyNlBvY,Episode 26: Annie Duke - Bestselling Author and Former Professional Poker Player,https://www.youtube.com/watch?v=E7ZltyNlBvY,59:16,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 26- Annie Duke - Bestselling Author and Former Professional Poker Player.md,56686
30,saved,M0RjFqj9ExU,Episode 25: Joseph Edelman - Founder of Perceptive Advisors,https://www.youtube.com/watch?v=M0RjFqj9ExU,38:04,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 25- Joseph Edelman - Founder of Perceptive Advisors.md,30615
31,saved,RZScW2pJJok,Episode 24: Anthony Pompliano - CEO of Professional Capital Management,https://www.youtube.com/watch?v=RZScW2pJJok,30:54,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 24- Anthony Pompliano - CEO of Professional Capital Management.md,35930
32,saved,yiho7XMpflc,Episode 23: Roger Altman - Founder of Evercore,https://www.youtube.com/watch?v=yiho7XMpflc,36:15,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 23- Roger Altman - Founder of Evercore.md,33026
33,saved,YCoxAquwS2Y,Episode 22: Tully Friedman - Co-Founder of Hellman & Friedman,https://www.youtube.com/watch?v=YCoxAquwS2Y,41:30,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 22- Tully Friedman - Co-Founder of Hellman & Friedman.md,39110
34,saved,62t3unEyP5M,Episode 21: Asher Edelman - Founder of Edelman Companies,https://www.youtube.com/watch?v=62t3unEyP5M,40:53,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 21- Asher Edelman - Founder of Edelman Companies.md,29447
35,saved,Ymlr7QsbspE,Episode 20: Scott Bok - Chairman of Greenhill & Co.,https://www.youtube.com/watch?v=Ymlr7QsbspE,36:05,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 20- Scott Bok - Chairman of Greenhill & Co.md,40214
36,saved,7Xke-jNcGmk,Episode 19: Dan Ariely - Professor of Behavioral Economics and Psychology at Duke University,https://www.youtube.com/watch?v=7Xke-jNcGmk,31:02,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 19- Dan Ariely - Professor of Behavioral Economics and Psychology at Duke University.md,24953
37,saved,Ug3dk-C6_JU,Episode 18: Anthony Scaramucci - Managing Partner of SkyBridge Capital,https://www.youtube.com/watch?v=Ug3dk-C6_JU,29:42,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 18- Anthony Scaramucci - Managing Partner of SkyBridge Capital.md,29456
38,saved,2aeALq7jNlk,Episode 17: Howard Marks - Co-Chairman of Oaktree Capital Management,https://www.youtube.com/watch?v=2aeALq7jNlk,40:24,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 17- Howard Marks - Co-Chairman of Oaktree Capital Management.md,31601
39,saved,8IrCaF_pkDg,Episode 16: Barry Ritholtz - Chairman of Ritholtz Wealth Management,https://www.youtube.com/watch?v=8IrCaF_pkDg,57:50,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 16- Barry Ritholtz - Chairman of Ritholtz Wealth Management.md,47630
40,saved,ZAFHdNYs0KE,Episode 15: Felix Zulauf  - Founder of Zulauf Consulting,https://www.youtube.com/watch?v=ZAFHdNYs0KE,35:47,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 15- Felix Zulauf - Founder of Zulauf Consulting.md,25157
41,saved,aAiuPaeOXEg,Episode 14: Annie Lamont - Co-Founder and Managing Partner of Oak HC/FT,https://www.youtube.com/watch?v=aAiuPaeOXEg,37:52,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 14- Annie Lamont - Co-Founder and Managing Partner of Oak HC-FT.md,36091
42,saved,WTGcKXx4PmM,Episode 13: Tim Draper - Founder of Draper Fisher Jurvetson,https://www.youtube.com/watch?v=WTGcKXx4PmM,36:52,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 13- Tim Draper - Founder of Draper Fisher Jurvetson.md,26342
43,saved,tczx0l9-Kv8,Episode 12: Bob Prince - Co-CIO of Bridgewater Associates,https://www.youtube.com/watch?v=tczx0l9-Kv8,55:45,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 12- Bob Prince - Co-CIO of Bridgewater Associates.md,46697
44,saved,6Z10HzK3i-w,Episode 11: Glenn Dubin - Co-Founder of Highbridge Capital Management,https://www.youtube.com/watch?v=6Z10HzK3i-w,40:33,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 11- Glenn Dubin - Co-Founder of Highbridge Capital Management.md,35871
45,saved,Yk5nz9OA4YY,Episode 10: Alan Schwartz - Executive Chairman of Guggenheim Partners,https://www.youtube.com/watch?v=Yk5nz9OA4YY,36:05,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 10- Alan Schwartz - Executive Chairman of Guggenheim Partners.md,32349
46,saved,Wu7q2IhYI4s,Episode 9: Michael Mauboussin - Head of Consilient Research at Counterpoint Global,https://www.youtube.com/watch?v=Wu7q2IhYI4s,45:06,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 9- Michael Mauboussin - Head of Consilient Research at Counterpoint Global.md,49214
47,saved,X4DBaWiM9XM,Episode 8: Alan Patricof - Founder of APAX Partners and Greycroft,https://www.youtube.com/watch?v=X4DBaWiM9XM,37:37,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 8- Alan Patricof - Founder of APAX Partners and Greycroft.md,29132
48,saved,ThAOHHXqZmE,Episode 6: Steve Cohen - Founder and CEO of Point72 Asset Management,https://www.youtube.com/watch?v=ThAOHHXqZmE,25:16,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 6- Steve Cohen - Founder and CEO of Point72 Asset Management.md,22775
49,saved,nw-jo_UM6DU,Episode 5: Jim Rogers - Legendary Investor & Co-Founder of Quantum Fund,https://www.youtube.com/watch?v=nw-jo_UM6DU,37:41,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 5- Jim Rogers - Legendary Investor & Co-Founder of Quantum Fund.md,31364
50,saved,JD-CkCfpHqw,Episode 4: Noah Yechiely - Former Head of Equities at Bridgewater Associates,https://www.youtube.com/watch?v=JD-CkCfpHqw,24:36,Source_data/transcript/generating_alpha_podcast_notebooklm_transcripts/Episode 4- Noah Yechiely - Former Head of Equities at Bridgewater Associates.md,23367
