index,status,video_id,title,url,duration,output_file,transcript_chars,source,note
16,saved,mj2x30nIE2I,"What will the FMOC bring tomorrow? Today was a down day, as Victor predicted. 2021/03/16",https://www.youtube.com/watch?v=mj2x30nIE2I,16:30,"What will the FMOC bring tomorrow- Today was a down day, as Victor predicted. 2021-03-16.md",10033,NotebookLM YouTube transcript import,
17,saved,3SdCuAQnMbs,Niederhoffer Sennett Daily Market Web 2021/01/12,https://www.youtube.com/watch?v=3SdCuAQnMbs,35:31,Niederhoffer Sennett Daily Market Web 2021-01-12.md,17933,NotebookLM YouTube transcript import,
18,saved,3DVMDAisu-E,Niederhoffer Sennett Daily Market Web 2021/01/08,https://www.youtube.com/watch?v=3DVMDAisu-E,25:27,Niederhoffer Sennett Daily Market Web 2021-01-08.md,14351,NotebookLM YouTube transcript import,
19,saved,5L47Kh5DHGM,Niederhoffer Sennett Daily Market Web 2021/01/13,https://www.youtube.com/watch?v=5L47Kh5DHGM,25:53,Niederhoffer Sennett Daily Market Web 2021-01-13.md,12120,NotebookLM YouTube transcript import,
20,saved,3VniS6ObNNE,Niederhoffer Sennett Daily Market Web 2020/12/30,https://www.youtube.com/watch?v=3VniS6ObNNE,53:55,Niederhoffer Sennett Daily Market Web 2020-12-30.md,28917,NotebookLM YouTube transcript import,
21,saved,S1d6WcCOeMk,Niederhoffer Sennett Daily Market Web 2021/01/05,https://www.youtube.com/watch?v=S1d6WcCOeMk,48:32,Niederhoffer Sennett Daily Market Web 2021-01-05.md,24506,NotebookLM YouTube transcript import,
22,saved,bDvQ4QxqQNA,Niederhoffer Sennett Daily Market Web 2020/12/28,https://www.youtube.com/watch?v=bDvQ4QxqQNA,45:24,Niederhoffer Sennett Daily Market Web 2020-12-28.md,24553,NotebookLM YouTube transcript import,
23,saved,kkUnTTfKt8Q,Niederhoffer Sennett Market Daily Web #`1,https://www.youtube.com/watch?v=kkUnTTfKt8Q,42:53,Niederhoffer Sennett Market Daily Web #`1.md,24842,NotebookLM YouTube transcript import,
24,saved,fwGlIqh7AsI,Niederhoffer Sennett Daily Market Web 2020/12/16,https://www.youtube.com/watch?v=fwGlIqh7AsI,30:39,Niederhoffer Sennett Daily Market Web 2020-12-16.md,15798,NotebookLM YouTube transcript import,
25,saved,j35x-DwViio,Niederhoffer Sennett Daily Market Web 2021/01/14,https://www.youtube.com/watch?v=j35x-DwViio,29:01,Niederhoffer Sennett Daily Market Web 2021-01-14.md,16008,NotebookLM YouTube transcript import,
26,saved,TMe3Nk02tOk,Niederhoffer Sennett Daily Market Web 2020/12/31,https://www.youtube.com/watch?v=TMe3Nk02tOk,33:29,Niederhoffer Sennett Daily Market Web 2020-12-31.md,20137,NotebookLM YouTube transcript import,
27,saved,FgrD3rnapQQ,Niederhoffer Sennett Daily Market Web 2020/12/22,https://www.youtube.com/watch?v=FgrD3rnapQQ,35:20,Niederhoffer Sennett Daily Market Web 2020-12-22.md,18704,NotebookLM YouTube transcript import,
28,saved,pEARZITKJoQ,Niederhoffer Sennett Daily Market Web 2020/12/23,https://www.youtube.com/watch?v=pEARZITKJoQ,38:55,Niederhoffer Sennett Daily Market Web 2020-12-23.md,23832,NotebookLM YouTube transcript import,
29,saved,t2ZAHFCliIE,Niederhoffer Sennett Daily Market Web 2020/12/21,https://www.youtube.com/watch?v=t2ZAHFCliIE,18:05,Niederhoffer Sennett Daily Market Web 2020-12-21.md,9947,NotebookLM YouTube transcript import,
30,saved,fPbrBJuIesY,Niederhoffer Sennett Daily Market Web 2021/01/11,https://www.youtube.com/watch?v=fPbrBJuIesY,18:04,Niederhoffer Sennett Daily Market Web 2021-01-11.md,10423,NotebookLM YouTube transcript import,
31,saved,EY7DW6SwsE4,Niederhoffer Sennett Daily Market Web 2021/01/22,https://www.youtube.com/watch?v=EY7DW6SwsE4,19:10,Niederhoffer Sennett Daily Market Web 2021-01-22.md,10682,NotebookLM YouTube transcript import,
32,saved,qm-Q_8lGJbQ,Niederhoffer Sennett Daily Market Web 2020/12/15,https://www.youtube.com/watch?v=qm-Q_8lGJbQ,33:25,Niederhoffer Sennett Daily Market Web 2020-12-15.md,18468,NotebookLM YouTube transcript import,
